EventID,TxnID,CustomerID,AccountNumber,PayerUPI,PayeeUPI,Amount,TxnType,TxnTimestamp,Status,DeviceID,GeoLocation
UPI008802,TXN008802,CUST191,1002003124,user250@upi,store151@upi,2500,DEBIT,2025-01-01T12:13:25Z,SUCCESS,DEV054,"15.9859,73.3021"
UPI008803,TXN008803,CUST246,1002003278,user492@upi,store151@upi,95000,DEBIT,2025-01-01T12:13:30Z,SUCCESS,DEV240,"16.9967,85.8095"
UPI008804,TXN008804,CUST068,1002003435,user326@upi,store485@upi,2500,CREDIT,2025-01-01T12:13:35Z,SUCCESS,DEV037,"14.9363,85.2134"
UPI008805,TXN008805,CUST303,1002003385,user133@upi,store233@upi,2500,CREDIT,2025-01-01T12:13:40Z,SUCCESS,DEV195,"12.2396,77.7201"
UPI008806,TXN008806,CUST015,1002003177,user347@upi,store462@upi,499,CREDIT,2025-01-01T12:13:45Z,SUCCESS,DEV223,"19.1835,73.653"
UPI008807,TXN008807,CUST426,1002003355,user445@upi,store389@upi,499,DEBIT,2025-01-01T12:13:50Z,SUCCESS,DEV061,"14.3377,84.8684"
UPI008808,TXN008808,CUST369,1002003215,user471@upi,store148@upi,75000,CREDIT,2025-01-01T12:13:55Z,SUCCESS,DEV094,"19.2725,76.8583"
UPI008809,TXN008809,CUST434,1002003265,user498@upi,store122@upi,95000,DEBIT,2025-01-01T12:14:00Z,SUCCESS,DEV219,"20.5122,84.7764"
UPI008810,TXN008810,CUST140,1002003452,user368@upi,store369@upi,95000,DEBIT,2025-01-01T12:14:05Z,SUCCESS,DEV123,"23.3867,84.0224"
UPI008811,TXN008811,CUST143,1002003382,user328@upi,store27@upi,75000,CREDIT,2025-01-01T12:14:10Z,SUCCESS,DEV112,"22.1408,82.3347"
UPI008812,TXN008812,CUST485,1002003367,user413@upi,store129@upi,75000,DEBIT,2025-01-01T12:14:15Z,SUCCESS,DEV121,"12.2947,79.8534"
UPI008813,TXN008813,CUST463,1002003215,user226@upi,store160@upi,999,DEBIT,2025-01-01T12:14:20Z,SUCCESS,DEV196,"13.915,83.3197"
UPI008814,TXN008814,CUST052,1002003380,user345@upi,store96@upi,999,CREDIT,2025-01-01T12:14:25Z,SUCCESS,DEV244,"14.0108,79.7581"
UPI008815,TXN008815,CUST284,1002003445,user85@upi,store150@upi,499,CREDIT,2025-01-01T12:14:30Z,SUCCESS,DEV153,"22.7082,87.1282"
UPI008816,TXN008816,CUST210,1002003257,user76@upi,store108@upi,95000,DEBIT,2025-01-01T12:14:35Z,SUCCESS,DEV165,"17.4859,73.3005"
UPI008817,TXN008817,CUST192,1002003015,user154@upi,store349@upi,150,DEBIT,2025-01-01T12:14:40Z,SUCCESS,DEV288,"19.2008,77.5139"
UPI008818,TXN008818,CUST268,1002003440,user243@upi,store429@upi,2500,DEBIT,2025-01-01T12:14:45Z,SUCCESS,DEV113,"23.0153,75.7274"
UPI008819,TXN008819,CUST272,1002003067,user275@upi,store486@upi,999,CREDIT,2025-01-01T12:14:50Z,SUCCESS,DEV048,"15.3986,75.5455"
UPI008820,TXN008820,CUST476,1002003296,user376@upi,store255@upi,999,DEBIT,2025-01-01T12:14:55Z,SUCCESS,DEV022,"27.9792,73.1634"
UPI008821,TXN008821,CUST490,1002003392,user82@upi,store11@upi,95000,CREDIT,2025-01-01T12:15:00Z,SUCCESS,DEV002,"18.8714,73.9628"
UPI008822,TXN008822,CUST279,1002003344,user199@upi,store189@upi,75000,DEBIT,2025-01-01T12:15:05Z,SUCCESS,DEV264,"14.5421,82.0876"
UPI008823,TXN008823,CUST399,1002003160,user20@upi,store379@upi,150,CREDIT,2025-01-01T12:15:10Z,SUCCESS,DEV059,"27.8325,82.0393"
UPI008824,TXN008824,CUST272,1002003194,user474@upi,store12@upi,5000,CREDIT,2025-01-01T12:15:15Z,SUCCESS,DEV258,"27.1219,82.171"
UPI008825,TXN008825,CUST063,1002003115,user404@upi,store429@upi,5000,CREDIT,2025-01-01T12:15:20Z,SUCCESS,DEV300,"12.3614,86.149"
UPI008826,TXN008826,CUST038,1002003183,user463@upi,store189@upi,2500,CREDIT,2025-01-01T12:15:25Z,SUCCESS,DEV169,"17.3512,82.8839"
UPI008827,TXN008827,CUST048,1002003308,user339@upi,store193@upi,5000,DEBIT,2025-01-01T12:15:30Z,SUCCESS,DEV055,"22.5144,80.5926"
UPI008828,TXN008828,CUST327,1002003119,user378@upi,store344@upi,95000,DEBIT,2025-01-01T12:15:35Z,SUCCESS,DEV186,"22.2723,78.5075"
UPI008829,TXN008829,CUST338,1002003173,user385@upi,store8@upi,999,CREDIT,2025-01-01T12:15:40Z,SUCCESS,DEV127,"27.1406,73.184"
UPI008830,TXN008830,CUST230,1002003368,user313@upi,store490@upi,75000,CREDIT,2025-01-01T12:15:45Z,SUCCESS,DEV087,"17.0872,74.4882"
UPI008831,TXN008831,CUST229,1002003041,user172@upi,store317@upi,999,CREDIT,2025-01-01T12:15:50Z,SUCCESS,DEV166,"16.4654,73.4818"
UPI008832,TXN008832,CUST218,1002003250,user119@upi,store294@upi,5000,CREDIT,2025-01-01T12:15:55Z,SUCCESS,DEV188,"21.0943,84.3709"
UPI008833,TXN008833,CUST043,1002003063,user101@upi,store142@upi,2500,DEBIT,2025-01-01T12:16:00Z,SUCCESS,DEV082,"27.1741,72.9431"
UPI008834,TXN008834,CUST273,1002003191,user83@upi,store175@upi,2500,DEBIT,2025-01-01T12:16:05Z,SUCCESS,DEV077,"24.2251,80.4581"
UPI008835,TXN008835,CUST300,1002003340,user392@upi,store65@upi,999,DEBIT,2025-01-01T12:16:10Z,SUCCESS,DEV160,"18.6509,82.3416"
UPI008836,TXN008836,CUST303,1002003414,user232@upi,store381@upi,5000,CREDIT,2025-01-01T12:16:15Z,SUCCESS,DEV019,"27.8572,84.549"
UPI008837,TXN008837,CUST264,1002003323,user310@upi,store215@upi,95000,CREDIT,2025-01-01T12:16:20Z,SUCCESS,DEV269,"24.0138,86.7027"
UPI008838,TXN008838,CUST460,1002003348,user92@upi,store92@upi,75000,DEBIT,2025-01-01T12:16:25Z,SUCCESS,DEV138,"20.9984,82.7137"
UPI008839,TXN008839,CUST162,1002003446,user135@upi,store321@upi,75000,CREDIT,2025-01-01T12:16:30Z,SUCCESS,DEV029,"20.1456,83.0339"
UPI008840,TXN008840,CUST235,1002003246,user209@upi,store53@upi,499,CREDIT,2025-01-01T12:16:35Z,SUCCESS,DEV192,"18.9655,82.2942"
UPI008841,TXN008841,CUST089,1002003200,user192@upi,store17@upi,75000,DEBIT,2025-01-01T12:16:40Z,SUCCESS,DEV295,"16.7268,80.7147"
UPI008842,TXN008842,CUST425,1002003075,user60@upi,store195@upi,5000,CREDIT,2025-01-01T12:16:45Z,SUCCESS,DEV193,"19.0289,72.6736"
UPI008843,TXN008843,CUST380,1002003143,user254@upi,store206@upi,2500,CREDIT,2025-01-01T12:16:50Z,SUCCESS,DEV100,"19.7816,74.6969"
UPI008844,TXN008844,CUST069,1002003363,user255@upi,store321@upi,95000,CREDIT,2025-01-01T12:16:55Z,SUCCESS,DEV052,"20.0079,72.9531"
UPI008845,TXN008845,CUST367,1002003125,user139@upi,store145@upi,499,CREDIT,2025-01-01T12:17:00Z,SUCCESS,DEV020,"18.342,85.1896"
UPI008846,TXN008846,CUST064,1002003119,user180@upi,store251@upi,499,DEBIT,2025-01-01T12:17:05Z,SUCCESS,DEV232,"24.7652,86.515"
UPI008847,TXN008847,CUST119,1002003270,user409@upi,store409@upi,95000,CREDIT,2025-01-01T12:17:10Z,SUCCESS,DEV287,"27.1691,77.1927"
UPI008848,TXN008848,CUST490,1002003013,user219@upi,store182@upi,150,DEBIT,2025-01-01T12:17:15Z,SUCCESS,DEV207,"25.2885,81.4838"
UPI008849,TXN008849,CUST211,1002003422,user171@upi,store346@upi,75000,CREDIT,2025-01-01T12:17:20Z,SUCCESS,DEV184,"21.7694,84.365"
UPI008850,TXN008850,CUST426,1002003240,user402@upi,store404@upi,999,CREDIT,2025-01-01T12:17:25Z,SUCCESS,DEV182,"21.0684,86.1758"
UPI008851,TXN008851,CUST403,1002003429,user315@upi,store420@upi,75000,DEBIT,2025-01-01T12:17:30Z,SUCCESS,DEV083,"27.837,83.0559"
UPI008852,TXN008852,CUST241,1002003149,user27@upi,store300@upi,2500,CREDIT,2025-01-01T12:17:35Z,SUCCESS,DEV233,"22.4793,75.3895"
UPI008853,TXN008853,CUST222,1002003163,user237@upi,store293@upi,999,CREDIT,2025-01-01T12:17:40Z,SUCCESS,DEV272,"25.7166,75.1082"
UPI008854,TXN008854,CUST121,1002003254,user457@upi,store240@upi,75000,DEBIT,2025-01-01T12:17:45Z,SUCCESS,DEV123,"26.053,86.1755"
UPI008855,TXN008855,CUST231,1002003193,user19@upi,store391@upi,75000,DEBIT,2025-01-01T12:17:50Z,SUCCESS,DEV279,"19.2619,80.5682"
UPI008856,TXN008856,CUST385,1002003451,user433@upi,store430@upi,75000,DEBIT,2025-01-01T12:17:55Z,SUCCESS,DEV047,"18.835,86.5983"
UPI008857,TXN008857,CUST002,1002003478,user267@upi,store319@upi,150,CREDIT,2025-01-01T12:18:00Z,SUCCESS,DEV017,"19.4959,76.6338"
UPI008858,TXN008858,CUST413,1002003309,user260@upi,store30@upi,95000,DEBIT,2025-01-01T12:18:05Z,SUCCESS,DEV245,"19.7337,78.8435"
UPI008859,TXN008859,CUST099,1002003246,user83@upi,store7@upi,499,DEBIT,2025-01-01T12:18:10Z,SUCCESS,DEV263,"12.7592,81.1173"
UPI008860,TXN008860,CUST037,1002003143,user228@upi,store424@upi,999,CREDIT,2025-01-01T12:18:15Z,SUCCESS,DEV148,"16.4884,78.9528"
UPI008861,TXN008861,CUST261,1002003070,user231@upi,store470@upi,999,CREDIT,2025-01-01T12:18:20Z,SUCCESS,DEV271,"12.3656,75.437"
UPI008862,TXN008862,CUST431,1002003374,user8@upi,store152@upi,999,CREDIT,2025-01-01T12:18:25Z,SUCCESS,DEV036,"20.9466,83.776"
UPI008863,TXN008863,CUST155,1002003280,user377@upi,store70@upi,499,DEBIT,2025-01-01T12:18:30Z,SUCCESS,DEV131,"25.089,81.5122"
UPI008864,TXN008864,CUST002,1002003087,user67@upi,store186@upi,150,CREDIT,2025-01-01T12:18:35Z,SUCCESS,DEV278,"22.4846,86.623"
UPI008865,TXN008865,CUST407,1002003445,user71@upi,store344@upi,75000,DEBIT,2025-01-01T12:18:40Z,SUCCESS,DEV022,"20.4575,83.4204"
UPI008866,TXN008866,CUST194,1002003429,user480@upi,store439@upi,150,CREDIT,2025-01-01T12:18:45Z,SUCCESS,DEV076,"20.9379,84.1331"
UPI008867,TXN008867,CUST310,1002003086,user22@upi,store239@upi,2500,CREDIT,2025-01-01T12:18:50Z,SUCCESS,DEV167,"20.585,78.2727"
UPI008868,TXN008868,CUST063,1002003347,user3@upi,store277@upi,75000,DEBIT,2025-01-01T12:18:55Z,SUCCESS,DEV270,"25.7463,83.407"
UPI008869,TXN008869,CUST280,1002003027,user360@upi,store62@upi,5000,DEBIT,2025-01-01T12:19:00Z,SUCCESS,DEV013,"21.5595,85.7748"
UPI008870,TXN008870,CUST454,1002003169,user375@upi,store395@upi,95000,CREDIT,2025-01-01T12:19:05Z,SUCCESS,DEV063,"21.1737,73.5471"
UPI008871,TXN008871,CUST112,1002003336,user180@upi,store153@upi,2500,CREDIT,2025-01-01T12:19:10Z,SUCCESS,DEV121,"15.8465,84.2836"
UPI008872,TXN008872,CUST173,1002003053,user243@upi,store269@upi,999,CREDIT,2025-01-01T12:19:15Z,SUCCESS,DEV187,"21.8304,82.0803"
UPI008873,TXN008873,CUST334,1002003019,user147@upi,store159@upi,999,DEBIT,2025-01-01T12:19:20Z,SUCCESS,DEV163,"25.1315,74.2668"
UPI008874,TXN008874,CUST372,1002003317,user196@upi,store316@upi,5000,DEBIT,2025-01-01T12:19:25Z,SUCCESS,DEV209,"14.5802,81.4147"
UPI008875,TXN008875,CUST428,1002003459,user242@upi,store482@upi,95000,CREDIT,2025-01-01T12:19:30Z,SUCCESS,DEV182,"19.2242,81.3713"
UPI008876,TXN008876,CUST395,1002003405,user166@upi,store364@upi,95000,DEBIT,2025-01-01T12:19:35Z,SUCCESS,DEV288,"24.4035,72.0884"
UPI008877,TXN008877,CUST167,1002003202,user325@upi,store160@upi,75000,CREDIT,2025-01-01T12:19:40Z,SUCCESS,DEV130,"14.3976,84.4774"
UPI008878,TXN008878,CUST461,1002003133,user101@upi,store135@upi,999,CREDIT,2025-01-01T12:19:45Z,SUCCESS,DEV059,"24.7159,84.103"
UPI008879,TXN008879,CUST289,1002003473,user191@upi,store164@upi,2500,DEBIT,2025-01-01T12:19:50Z,SUCCESS,DEV158,"12.0003,85.435"
UPI008880,TXN008880,CUST272,1002003467,user415@upi,store459@upi,95000,DEBIT,2025-01-01T12:19:55Z,SUCCESS,DEV167,"17.7879,78.1242"
UPI008881,TXN008881,CUST358,1002003457,user17@upi,store45@upi,95000,CREDIT,2025-01-01T12:20:00Z,SUCCESS,DEV112,"15.9313,79.79"
UPI008882,TXN008882,CUST325,1002003311,user189@upi,store81@upi,5000,DEBIT,2025-01-01T12:20:05Z,SUCCESS,DEV022,"13.5584,72.0259"
UPI008883,TXN008883,CUST444,1002003319,user138@upi,store40@upi,2500,CREDIT,2025-01-01T12:20:10Z,SUCCESS,DEV195,"20.6723,85.4037"
UPI008884,TXN008884,CUST309,1002003378,user237@upi,store158@upi,95000,CREDIT,2025-01-01T12:20:15Z,SUCCESS,DEV169,"17.17,75.1405"
UPI008885,TXN008885,CUST150,1002003444,user72@upi,store159@upi,95000,DEBIT,2025-01-01T12:20:20Z,SUCCESS,DEV032,"15.4273,86.4643"
UPI008886,TXN008886,CUST194,1002003390,user210@upi,store469@upi,95000,CREDIT,2025-01-01T12:20:25Z,SUCCESS,DEV041,"13.8591,76.7076"
UPI008887,TXN008887,CUST030,1002003007,user126@upi,store300@upi,2500,DEBIT,2025-01-01T12:20:30Z,SUCCESS,DEV273,"13.104,75.0629"
UPI008888,TXN008888,CUST483,1002003306,user96@upi,store41@upi,2500,DEBIT,2025-01-01T12:20:35Z,SUCCESS,DEV139,"16.9971,84.8435"
UPI008889,TXN008889,CUST148,1002003118,user131@upi,store470@upi,5000,DEBIT,2025-01-01T12:20:40Z,SUCCESS,DEV003,"13.0187,84.968"
UPI008890,TXN008890,CUST408,1002003101,user491@upi,store28@upi,999,CREDIT,2025-01-01T12:20:45Z,SUCCESS,DEV163,"14.8621,83.8103"
UPI008891,TXN008891,CUST372,1002003068,user472@upi,store476@upi,2500,CREDIT,2025-01-01T12:20:50Z,SUCCESS,DEV271,"14.0126,77.4943"
UPI008892,TXN008892,CUST248,1002003142,user305@upi,store294@upi,5000,CREDIT,2025-01-01T12:20:55Z,SUCCESS,DEV076,"12.7874,77.7163"
UPI008893,TXN008893,CUST219,1002003306,user126@upi,store29@upi,2500,DEBIT,2025-01-01T12:21:00Z,SUCCESS,DEV097,"23.6454,78.4666"
UPI008894,TXN008894,CUST212,1002003067,user455@upi,store479@upi,95000,DEBIT,2025-01-01T12:21:05Z,SUCCESS,DEV056,"25.4141,73.2659"
UPI008895,TXN008895,CUST253,1002003359,user238@upi,store141@upi,999,DEBIT,2025-01-01T12:21:10Z,SUCCESS,DEV272,"20.4664,86.2046"
UPI008896,TXN008896,CUST182,1002003234,user429@upi,store70@upi,499,CREDIT,2025-01-01T12:21:15Z,SUCCESS,DEV066,"14.57,72.708"
UPI008897,TXN008897,CUST079,1002003461,user378@upi,store51@upi,75000,CREDIT,2025-01-01T12:21:20Z,SUCCESS,DEV284,"25.2467,75.4423"
UPI008898,TXN008898,CUST450,1002003437,user460@upi,store102@upi,95000,DEBIT,2025-01-01T12:21:25Z,SUCCESS,DEV289,"12.6969,73.4881"
UPI008899,TXN008899,CUST311,1002003320,user116@upi,store296@upi,150,CREDIT,2025-01-01T12:21:30Z,SUCCESS,DEV096,"27.0491,79.1311"
UPI008900,TXN008900,CUST407,1002003261,user242@upi,store250@upi,2500,CREDIT,2025-01-01T12:21:35Z,SUCCESS,DEV012,"22.5769,86.5905"
UPI008901,TXN008901,CUST122,1002003423,user377@upi,store467@upi,499,DEBIT,2025-01-01T12:21:40Z,SUCCESS,DEV195,"24.7343,84.2092"
UPI008902,TXN008902,CUST275,1002003413,user292@upi,store241@upi,95000,CREDIT,2025-01-01T12:21:45Z,SUCCESS,DEV056,"21.0397,72.9724"
UPI008903,TXN008903,CUST313,1002003161,user303@upi,store248@upi,999,CREDIT,2025-01-01T12:21:50Z,SUCCESS,DEV222,"17.4709,76.1631"
UPI008904,TXN008904,CUST316,1002003378,user265@upi,store169@upi,95000,CREDIT,2025-01-01T12:21:55Z,SUCCESS,DEV230,"13.6088,76.8244"
UPI008905,TXN008905,CUST177,1002003408,user201@upi,store484@upi,999,DEBIT,2025-01-01T12:22:00Z,SUCCESS,DEV135,"25.7394,83.5948"
UPI008906,TXN008906,CUST001,1002003300,user410@upi,store310@upi,75000,DEBIT,2025-01-01T12:22:05Z,SUCCESS,DEV157,"22.5594,87.81"
UPI008907,TXN008907,CUST469,1002003430,user41@upi,store430@upi,95000,CREDIT,2025-01-01T12:22:10Z,SUCCESS,DEV211,"23.171,75.6346"
UPI008908,TXN008908,CUST499,1002003115,user4@upi,store265@upi,2500,DEBIT,2025-01-01T12:22:15Z,SUCCESS,DEV272,"22.5317,81.6528"
UPI008909,TXN008909,CUST494,1002003182,user256@upi,store3@upi,499,DEBIT,2025-01-01T12:22:20Z,SUCCESS,DEV124,"24.7554,83.3379"
UPI008910,TXN008910,CUST236,1002003343,user287@upi,store53@upi,95000,CREDIT,2025-01-01T12:22:25Z,SUCCESS,DEV261,"27.3346,75.1542"
UPI008911,TXN008911,CUST275,1002003151,user476@upi,store127@upi,95000,CREDIT,2025-01-01T12:22:30Z,SUCCESS,DEV111,"23.339,82.8034"
UPI008912,TXN008912,CUST187,1002003001,user245@upi,store235@upi,2500,CREDIT,2025-01-01T12:22:35Z,SUCCESS,DEV072,"14.4764,81.6558"
UPI008913,TXN008913,CUST212,1002003190,user497@upi,store436@upi,150,DEBIT,2025-01-01T12:22:40Z,SUCCESS,DEV197,"24.9449,80.5096"
UPI008914,TXN008914,CUST411,1002003322,user281@upi,store458@upi,95000,DEBIT,2025-01-01T12:22:45Z,SUCCESS,DEV210,"16.8553,80.2256"
UPI008915,TXN008915,CUST460,1002003396,user413@upi,store344@upi,150,CREDIT,2025-01-01T12:22:50Z,SUCCESS,DEV240,"26.9281,76.0295"
UPI008916,TXN008916,CUST026,1002003218,user179@upi,store372@upi,150,CREDIT,2025-01-01T12:22:55Z,SUCCESS,DEV282,"26.506,73.3093"
UPI008917,TXN008917,CUST447,1002003415,user253@upi,store495@upi,2500,CREDIT,2025-01-01T12:23:00Z,SUCCESS,DEV249,"21.6337,86.5966"
UPI008918,TXN008918,CUST470,1002003140,user22@upi,store156@upi,999,DEBIT,2025-01-01T12:23:05Z,SUCCESS,DEV272,"23.9178,72.5129"
UPI008919,TXN008919,CUST480,1002003130,user289@upi,store6@upi,2500,CREDIT,2025-01-01T12:23:10Z,SUCCESS,DEV205,"14.2676,77.5636"
UPI008920,TXN008920,CUST103,1002003170,user291@upi,store346@upi,499,CREDIT,2025-01-01T12:23:15Z,SUCCESS,DEV097,"23.5454,81.6553"
UPI008921,TXN008921,CUST243,1002003476,user208@upi,store426@upi,999,DEBIT,2025-01-01T12:23:20Z,SUCCESS,DEV178,"19.7444,84.7974"
UPI008922,TXN008922,CUST044,1002003287,user239@upi,store211@upi,5000,DEBIT,2025-01-01T12:23:25Z,SUCCESS,DEV127,"26.9003,87.83"
UPI008923,TXN008923,CUST226,1002003061,user64@upi,store56@upi,2500,CREDIT,2025-01-01T12:23:30Z,SUCCESS,DEV212,"27.5448,77.3947"
UPI008924,TXN008924,CUST351,1002003256,user265@upi,store356@upi,2500,DEBIT,2025-01-01T12:23:35Z,SUCCESS,DEV171,"26.2963,77.0071"
UPI008925,TXN008925,CUST341,1002003300,user152@upi,store189@upi,999,DEBIT,2025-01-01T12:23:40Z,SUCCESS,DEV079,"17.2734,79.1512"
UPI008926,TXN008926,CUST018,1002003334,user178@upi,store350@upi,95000,DEBIT,2025-01-01T12:23:45Z,SUCCESS,DEV214,"12.1235,81.2023"
UPI008927,TXN008927,CUST398,1002003450,user100@upi,store254@upi,75000,CREDIT,2025-01-01T12:23:50Z,SUCCESS,DEV163,"18.7324,75.4224"
UPI008928,TXN008928,CUST203,1002003352,user303@upi,store329@upi,499,DEBIT,2025-01-01T12:23:55Z,SUCCESS,DEV189,"25.4121,83.1432"
UPI008929,TXN008929,CUST135,1002003201,user188@upi,store384@upi,75000,DEBIT,2025-01-01T12:24:00Z,SUCCESS,DEV030,"16.5535,83.2508"
UPI008930,TXN008930,CUST263,1002003186,user7@upi,store386@upi,999,CREDIT,2025-01-01T12:24:05Z,SUCCESS,DEV223,"24.4115,75.5198"
UPI008931,TXN008931,CUST393,1002003250,user352@upi,store235@upi,499,DEBIT,2025-01-01T12:24:10Z,SUCCESS,DEV175,"13.5618,82.375"
UPI008932,TXN008932,CUST213,1002003445,user462@upi,store465@upi,150,DEBIT,2025-01-01T12:24:15Z,SUCCESS,DEV088,"12.8299,86.1066"
UPI008933,TXN008933,CUST081,1002003103,user205@upi,store476@upi,150,DEBIT,2025-01-01T12:24:20Z,SUCCESS,DEV201,"16.9241,74.3694"
UPI008934,TXN008934,CUST247,1002003313,user367@upi,store345@upi,150,CREDIT,2025-01-01T12:24:25Z,SUCCESS,DEV103,"14.5094,79.9804"
UPI008935,TXN008935,CUST159,1002003436,user432@upi,store154@upi,999,DEBIT,2025-01-01T12:24:30Z,SUCCESS,DEV113,"18.4913,85.2989"
UPI008936,TXN008936,CUST343,1002003281,user367@upi,store315@upi,999,DEBIT,2025-01-01T12:24:35Z,SUCCESS,DEV049,"26.668,82.6044"
UPI008937,TXN008937,CUST487,1002003421,user422@upi,store35@upi,2500,DEBIT,2025-01-01T12:24:40Z,SUCCESS,DEV117,"15.1476,79.1319"
UPI008938,TXN008938,CUST163,1002003238,user242@upi,store107@upi,2500,CREDIT,2025-01-01T12:24:45Z,SUCCESS,DEV052,"26.1541,86.4755"
UPI008939,TXN008939,CUST106,1002003388,user425@upi,store220@upi,2500,DEBIT,2025-01-01T12:24:50Z,SUCCESS,DEV154,"14.2925,78.6232"
UPI008940,TXN008940,CUST099,1002003229,user169@upi,store180@upi,5000,DEBIT,2025-01-01T12:24:55Z,SUCCESS,DEV190,"19.4023,79.5332"
UPI008941,TXN008941,CUST289,1002003300,user148@upi,store158@upi,5000,DEBIT,2025-01-01T12:25:00Z,SUCCESS,DEV165,"26.8785,86.5873"
UPI008942,TXN008942,CUST023,1002003417,user58@upi,store330@upi,999,DEBIT,2025-01-01T12:25:05Z,SUCCESS,DEV272,"14.0065,83.1083"
UPI008943,TXN008943,CUST451,1002003256,user299@upi,store67@upi,150,DEBIT,2025-01-01T12:25:10Z,SUCCESS,DEV223,"21.0924,81.5427"
UPI008944,TXN008944,CUST406,1002003316,user440@upi,store47@upi,2500,CREDIT,2025-01-01T12:25:15Z,SUCCESS,DEV193,"21.4995,85.6471"
UPI008945,TXN008945,CUST092,1002003450,user201@upi,store257@upi,150,CREDIT,2025-01-01T12:25:20Z,SUCCESS,DEV277,"25.1367,82.9095"
UPI008946,TXN008946,CUST440,1002003037,user488@upi,store449@upi,75000,CREDIT,2025-01-01T12:25:25Z,SUCCESS,DEV290,"15.7151,74.866"
UPI008947,TXN008947,CUST199,1002003462,user14@upi,store485@upi,2500,CREDIT,2025-01-01T12:25:30Z,SUCCESS,DEV145,"26.2601,80.237"
UPI008948,TXN008948,CUST057,1002003138,user315@upi,store217@upi,999,DEBIT,2025-01-01T12:25:35Z,SUCCESS,DEV299,"12.8334,78.8888"
UPI008949,TXN008949,CUST369,1002003058,user105@upi,store488@upi,75000,CREDIT,2025-01-01T12:25:40Z,SUCCESS,DEV215,"27.7894,73.8867"
UPI008950,TXN008950,CUST145,1002003405,user427@upi,store117@upi,999,CREDIT,2025-01-01T12:25:45Z,SUCCESS,DEV111,"27.0457,84.9784"
UPI008951,TXN008951,CUST021,1002003133,user14@upi,store235@upi,499,DEBIT,2025-01-01T12:25:50Z,SUCCESS,DEV088,"16.1105,80.7375"
UPI008952,TXN008952,CUST428,1002003277,user452@upi,store320@upi,95000,DEBIT,2025-01-01T12:25:55Z,SUCCESS,DEV265,"19.4873,85.6382"
UPI008953,TXN008953,CUST121,1002003367,user187@upi,store477@upi,2500,DEBIT,2025-01-01T12:26:00Z,SUCCESS,DEV037,"15.7945,79.213"
UPI008954,TXN008954,CUST081,1002003290,user398@upi,store362@upi,95000,CREDIT,2025-01-01T12:26:05Z,SUCCESS,DEV201,"14.3562,84.6877"
UPI008955,TXN008955,CUST197,1002003432,user274@upi,store49@upi,2500,CREDIT,2025-01-01T12:26:10Z,SUCCESS,DEV057,"26.0628,82.1769"
UPI008956,TXN008956,CUST263,1002003127,user100@upi,store254@upi,5000,CREDIT,2025-01-01T12:26:15Z,SUCCESS,DEV130,"22.0866,87.0284"
UPI008957,TXN008957,CUST448,1002003022,user1@upi,store310@upi,5000,DEBIT,2025-01-01T12:26:20Z,SUCCESS,DEV135,"23.7671,80.4354"
UPI008958,TXN008958,CUST260,1002003226,user352@upi,store290@upi,499,DEBIT,2025-01-01T12:26:25Z,SUCCESS,DEV292,"24.4378,86.3968"
UPI008959,TXN008959,CUST013,1002003433,user319@upi,store366@upi,499,CREDIT,2025-01-01T12:26:30Z,SUCCESS,DEV058,"15.522,76.5756"
UPI008960,TXN008960,CUST343,1002003442,user496@upi,store277@upi,95000,CREDIT,2025-01-01T12:26:35Z,SUCCESS,DEV161,"21.7537,85.4489"
UPI008961,TXN008961,CUST302,1002003088,user124@upi,store324@upi,499,CREDIT,2025-01-01T12:26:40Z,SUCCESS,DEV178,"17.9951,74.373"
UPI008962,TXN008962,CUST292,1002003442,user496@upi,store268@upi,150,CREDIT,2025-01-01T12:26:45Z,SUCCESS,DEV120,"16.487,79.4822"
UPI008963,TXN008963,CUST045,1002003339,user379@upi,store347@upi,499,DEBIT,2025-01-01T12:26:50Z,SUCCESS,DEV199,"24.0429,76.2873"
UPI008964,TXN008964,CUST331,1002003258,user176@upi,store139@upi,95000,CREDIT,2025-01-01T12:26:55Z,SUCCESS,DEV163,"20.3717,85.4379"
UPI008965,TXN008965,CUST474,1002003335,user315@upi,store241@upi,95000,DEBIT,2025-01-01T12:27:00Z,SUCCESS,DEV190,"13.478,81.261"
UPI008966,TXN008966,CUST064,1002003389,user41@upi,store108@upi,499,DEBIT,2025-01-01T12:27:05Z,SUCCESS,DEV234,"20.6797,82.4736"
UPI008967,TXN008967,CUST262,1002003404,user329@upi,store495@upi,75000,CREDIT,2025-01-01T12:27:10Z,SUCCESS,DEV121,"17.867,81.7028"
UPI008968,TXN008968,CUST326,1002003193,user334@upi,store439@upi,999,DEBIT,2025-01-01T12:27:15Z,SUCCESS,DEV206,"14.4869,80.8241"
UPI008969,TXN008969,CUST097,1002003445,user207@upi,store304@upi,2500,CREDIT,2025-01-01T12:27:20Z,SUCCESS,DEV010,"14.1693,81.194"
UPI008970,TXN008970,CUST257,1002003457,user107@upi,store63@upi,150,DEBIT,2025-01-01T12:27:25Z,SUCCESS,DEV154,"23.1187,78.7971"
UPI008971,TXN008971,CUST335,1002003050,user394@upi,store407@upi,75000,CREDIT,2025-01-01T12:27:30Z,SUCCESS,DEV149,"13.8348,78.9487"
UPI008972,TXN008972,CUST443,1002003055,user4@upi,store365@upi,999,CREDIT,2025-01-01T12:27:35Z,SUCCESS,DEV043,"25.5395,83.4271"
