TransactionID,ATMID,AccountNumber,CustomerID,TransactionAmount,TransactionType,TransactionTime,Location,Status
ATM007660,ATM002,1002003339,CUST485,10000,WITHDRAWAL,2025-01-06T07:39:00Z,Pune,SUCCESS
ATM007661,ATM035,1002003316,CUST361,5000,WITHDRAWAL,2025-01-06T07:40:00Z,Delhi,SUCCESS
ATM007662,ATM018,1002003084,CUST036,5000,WITHDRAWAL,2025-01-06T07:41:00Z,Kolkata,SUCCESS
ATM007663,ATM037,1002003154,CUST370,15000,WITHDRAWAL,2025-01-06T07:42:00Z,Delhi,SUCCESS
ATM007664,ATM026,1002003394,CUST136,8000,WITHDRAWAL,2025-01-06T07:43:00Z,Chennai,SUCCESS
ATM007665,ATM028,1002003115,CUST454,8000,WITHDRAWAL,2025-01-06T07:44:00Z,Mumbai,SUCCESS
ATM007666,ATM020,1002003069,CUST077,60000,WITHDRAWAL,2025-01-06T07:45:00Z,Chennai,SUCCESS
ATM007667,ATM050,1002003273,CUST499,60000,WITHDRAWAL,2025-01-06T07:46:00Z,Bangalore,SUCCESS
ATM007668,ATM029,1002003286,CUST131,90000,WITHDRAWAL,2025-01-06T07:47:00Z,Pune,SUCCESS
ATM007669,ATM049,1002003001,CUST220,10000,WITHDRAWAL,2025-01-06T07:48:00Z,Chennai,SUCCESS
ATM007670,ATM037,1002003465,CUST224,45000,WITHDRAWAL,2025-01-06T07:49:00Z,Kolkata,SUCCESS
ATM007671,ATM034,1002003436,CUST272,45000,WITHDRAWAL,2025-01-06T07:50:00Z,Bangalore,SUCCESS
ATM007672,ATM036,1002003092,CUST030,45000,WITHDRAWAL,2025-01-06T07:51:00Z,Bangalore,SUCCESS
ATM007673,ATM013,1002003297,CUST113,45000,WITHDRAWAL,2025-01-06T07:52:00Z,Chennai,SUCCESS
ATM007674,ATM048,1002003076,CUST453,5000,WITHDRAWAL,2025-01-06T07:53:00Z,Bangalore,SUCCESS
ATM007675,ATM005,1002003458,CUST357,45000,WITHDRAWAL,2025-01-06T07:54:00Z,Chennai,SUCCESS
ATM007676,ATM025,1002003090,CUST173,45000,WITHDRAWAL,2025-01-06T07:55:00Z,Kolkata,SUCCESS
ATM007677,ATM015,1002003123,CUST104,90000,WITHDRAWAL,2025-01-06T07:56:00Z,Bangalore,SUCCESS
ATM007678,ATM003,1002003018,CUST059,8000,WITHDRAWAL,2025-01-06T07:57:00Z,Delhi,SUCCESS
ATM007679,ATM024,1002003292,CUST411,10000,WITHDRAWAL,2025-01-06T07:58:00Z,Kolkata,SUCCESS
ATM007680,ATM025,1002003047,CUST132,2000,WITHDRAWAL,2025-01-06T07:59:00Z,Pune,SUCCESS
ATM007681,ATM026,1002003478,CUST234,90000,WITHDRAWAL,2025-01-06T08:00:00Z,Pune,SUCCESS
ATM007682,ATM007,1002003493,CUST015,2000,WITHDRAWAL,2025-01-06T08:01:00Z,Hyderabad,SUCCESS
ATM007683,ATM010,1002003102,CUST033,15000,WITHDRAWAL,2025-01-06T08:02:00Z,Kolkata,SUCCESS
ATM007684,ATM048,1002003256,CUST319,60000,WITHDRAWAL,2025-01-06T08:03:00Z,Pune,SUCCESS
ATM007685,ATM014,1002003105,CUST417,2000,WITHDRAWAL,2025-01-06T08:04:00Z,Mumbai,SUCCESS
ATM007686,ATM045,1002003253,CUST183,8000,WITHDRAWAL,2025-01-06T08:05:00Z,Chennai,SUCCESS
ATM007687,ATM021,1002003341,CUST190,10000,WITHDRAWAL,2025-01-06T08:06:00Z,Pune,SUCCESS
ATM007688,ATM039,1002003016,CUST325,60000,WITHDRAWAL,2025-01-06T08:07:00Z,Mumbai,SUCCESS
ATM007689,ATM009,1002003458,CUST202,60000,WITHDRAWAL,2025-01-06T08:08:00Z,Hyderabad,SUCCESS
ATM007690,ATM026,1002003414,CUST357,15000,WITHDRAWAL,2025-01-06T08:09:00Z,Kolkata,SUCCESS
ATM007691,ATM020,1002003242,CUST277,5000,WITHDRAWAL,2025-01-06T08:10:00Z,Delhi,SUCCESS
ATM007692,ATM002,1002003383,CUST187,8000,WITHDRAWAL,2025-01-06T08:11:00Z,Kolkata,SUCCESS
ATM007693,ATM049,1002003377,CUST309,90000,WITHDRAWAL,2025-01-06T08:12:00Z,Mumbai,SUCCESS
ATM007694,ATM007,1002003425,CUST051,15000,WITHDRAWAL,2025-01-06T08:13:00Z,Bangalore,SUCCESS
ATM007695,ATM005,1002003315,CUST282,90000,WITHDRAWAL,2025-01-06T08:14:00Z,Chennai,SUCCESS
ATM007696,ATM001,1002003148,CUST393,90000,WITHDRAWAL,2025-01-06T08:15:00Z,Mumbai,SUCCESS
ATM007697,ATM048,1002003108,CUST385,10000,WITHDRAWAL,2025-01-06T08:16:00Z,Chennai,SUCCESS
ATM007698,ATM035,1002003345,CUST148,10000,WITHDRAWAL,2025-01-06T08:17:00Z,Delhi,SUCCESS
ATM007699,ATM005,1002003261,CUST185,8000,WITHDRAWAL,2025-01-06T08:18:00Z,Delhi,SUCCESS
ATM007700,ATM024,1002003187,CUST335,15000,WITHDRAWAL,2025-01-06T08:19:00Z,Chennai,SUCCESS
ATM007701,ATM049,1002003369,CUST310,45000,WITHDRAWAL,2025-01-06T08:20:00Z,Kolkata,SUCCESS
ATM007702,ATM033,1002003374,CUST246,60000,WITHDRAWAL,2025-01-06T08:21:00Z,Kolkata,SUCCESS
ATM007703,ATM031,1002003133,CUST364,15000,WITHDRAWAL,2025-01-06T08:22:00Z,Delhi,SUCCESS
ATM007704,ATM036,1002003445,CUST082,90000,WITHDRAWAL,2025-01-06T08:23:00Z,Kolkata,SUCCESS
ATM007705,ATM023,1002003480,CUST007,60000,WITHDRAWAL,2025-01-06T08:24:00Z,Delhi,SUCCESS
ATM007706,ATM010,1002003461,CUST068,15000,WITHDRAWAL,2025-01-06T08:25:00Z,Kolkata,SUCCESS
ATM007707,ATM025,1002003046,CUST129,60000,WITHDRAWAL,2025-01-06T08:26:00Z,Bangalore,SUCCESS
ATM007708,ATM022,1002003136,CUST236,2000,WITHDRAWAL,2025-01-06T08:27:00Z,Delhi,SUCCESS
ATM007709,ATM029,1002003347,CUST478,8000,WITHDRAWAL,2025-01-06T08:28:00Z,Kolkata,SUCCESS
ATM007710,ATM025,1002003271,CUST404,2000,WITHDRAWAL,2025-01-06T08:29:00Z,Kolkata,SUCCESS
ATM007711,ATM039,1002003425,CUST432,10000,WITHDRAWAL,2025-01-06T08:30:00Z,Kolkata,SUCCESS
ATM007712,ATM002,1002003040,CUST014,10000,WITHDRAWAL,2025-01-06T08:31:00Z,Pune,SUCCESS
ATM007713,ATM029,1002003326,CUST195,5000,WITHDRAWAL,2025-01-06T08:32:00Z,Hyderabad,SUCCESS
ATM007714,ATM015,1002003243,CUST392,45000,WITHDRAWAL,2025-01-06T08:33:00Z,Kolkata,SUCCESS
ATM007715,ATM011,1002003269,CUST454,90000,WITHDRAWAL,2025-01-06T08:34:00Z,Bangalore,SUCCESS
ATM007716,ATM050,1002003298,CUST436,10000,WITHDRAWAL,2025-01-06T08:35:00Z,Bangalore,SUCCESS
ATM007717,ATM003,1002003358,CUST373,90000,WITHDRAWAL,2025-01-06T08:36:00Z,Delhi,SUCCESS
ATM007718,ATM038,1002003431,CUST077,2000,WITHDRAWAL,2025-01-06T08:37:00Z,Bangalore,SUCCESS
ATM007719,ATM016,1002003276,CUST200,15000,WITHDRAWAL,2025-01-06T08:38:00Z,Chennai,SUCCESS
ATM007720,ATM034,1002003014,CUST413,5000,WITHDRAWAL,2025-01-06T08:39:00Z,Bangalore,SUCCESS
ATM007721,ATM008,1002003074,CUST339,15000,WITHDRAWAL,2025-01-06T08:40:00Z,Delhi,SUCCESS
ATM007722,ATM017,1002003481,CUST078,90000,WITHDRAWAL,2025-01-06T08:41:00Z,Mumbai,SUCCESS
ATM007723,ATM041,1002003396,CUST052,8000,WITHDRAWAL,2025-01-06T08:42:00Z,Delhi,SUCCESS
ATM007724,ATM004,1002003090,CUST284,8000,WITHDRAWAL,2025-01-06T08:43:00Z,Bangalore,SUCCESS
ATM007725,ATM013,1002003473,CUST027,60000,WITHDRAWAL,2025-01-06T08:44:00Z,Chennai,SUCCESS
ATM007726,ATM035,1002003150,CUST299,15000,WITHDRAWAL,2025-01-06T08:45:00Z,Delhi,SUCCESS
ATM007727,ATM047,1002003211,CUST140,45000,WITHDRAWAL,2025-01-06T08:46:00Z,Delhi,SUCCESS
ATM007728,ATM045,1002003034,CUST261,90000,WITHDRAWAL,2025-01-06T08:47:00Z,Hyderabad,SUCCESS
ATM007729,ATM001,1002003154,CUST211,45000,WITHDRAWAL,2025-01-06T08:48:00Z,Mumbai,SUCCESS
ATM007730,ATM029,1002003379,CUST354,90000,WITHDRAWAL,2025-01-06T08:49:00Z,Pune,SUCCESS
ATM007731,ATM006,1002003082,CUST413,90000,WITHDRAWAL,2025-01-06T08:50:00Z,Delhi,SUCCESS
ATM007732,ATM013,1002003095,CUST455,60000,WITHDRAWAL,2025-01-06T08:51:00Z,Mumbai,SUCCESS
ATM007733,ATM025,1002003264,CUST387,5000,WITHDRAWAL,2025-01-06T08:52:00Z,Mumbai,SUCCESS
ATM007734,ATM001,1002003371,CUST195,5000,WITHDRAWAL,2025-01-06T08:53:00Z,Delhi,SUCCESS
ATM007735,ATM019,1002003373,CUST402,60000,WITHDRAWAL,2025-01-06T08:54:00Z,Delhi,SUCCESS
ATM007736,ATM001,1002003174,CUST153,2000,WITHDRAWAL,2025-01-06T08:55:00Z,Mumbai,SUCCESS
ATM007737,ATM018,1002003072,CUST303,45000,WITHDRAWAL,2025-01-06T08:56:00Z,Kolkata,SUCCESS
ATM007738,ATM033,1002003254,CUST447,15000,WITHDRAWAL,2025-01-06T08:57:00Z,Pune,SUCCESS
ATM007739,ATM003,1002003481,CUST424,45000,WITHDRAWAL,2025-01-06T08:58:00Z,Kolkata,SUCCESS
ATM007740,ATM005,1002003027,CUST080,90000,WITHDRAWAL,2025-01-06T08:59:00Z,Hyderabad,SUCCESS
ATM007741,ATM049,1002003107,CUST286,60000,WITHDRAWAL,2025-01-06T09:00:00Z,Pune,SUCCESS
ATM007742,ATM009,1002003480,CUST445,15000,WITHDRAWAL,2025-01-06T09:01:00Z,Kolkata,SUCCESS
ATM007743,ATM015,1002003007,CUST197,45000,WITHDRAWAL,2025-01-06T09:02:00Z,Delhi,SUCCESS
ATM007744,ATM002,1002003466,CUST438,2000,WITHDRAWAL,2025-01-06T09:03:00Z,Bangalore,SUCCESS
ATM007745,ATM048,1002003068,CUST441,45000,WITHDRAWAL,2025-01-06T09:04:00Z,Pune,SUCCESS
ATM007746,ATM032,1002003081,CUST158,5000,WITHDRAWAL,2025-01-06T09:05:00Z,Mumbai,SUCCESS
ATM007747,ATM042,1002003218,CUST262,90000,WITHDRAWAL,2025-01-06T09:06:00Z,Kolkata,SUCCESS
ATM007748,ATM038,1002003406,CUST199,10000,WITHDRAWAL,2025-01-06T09:07:00Z,Hyderabad,SUCCESS
ATM007749,ATM026,1002003444,CUST240,15000,WITHDRAWAL,2025-01-06T09:08:00Z,Bangalore,SUCCESS
ATM007750,ATM034,1002003338,CUST311,90000,WITHDRAWAL,2025-01-06T09:09:00Z,Chennai,SUCCESS
ATM007751,ATM013,1002003074,CUST249,8000,WITHDRAWAL,2025-01-06T09:10:00Z,Pune,SUCCESS
ATM007752,ATM027,1002003427,CUST235,45000,WITHDRAWAL,2025-01-06T09:11:00Z,Kolkata,SUCCESS
ATM007753,ATM045,1002003172,CUST349,5000,WITHDRAWAL,2025-01-06T09:12:00Z,Mumbai,SUCCESS
ATM007754,ATM009,1002003012,CUST382,15000,WITHDRAWAL,2025-01-06T09:13:00Z,Kolkata,SUCCESS
ATM007755,ATM025,1002003316,CUST283,8000,WITHDRAWAL,2025-01-06T09:14:00Z,Mumbai,SUCCESS
ATM007756,ATM032,1002003465,CUST257,10000,WITHDRAWAL,2025-01-06T09:15:00Z,Hyderabad,SUCCESS
ATM007757,ATM049,1002003162,CUST428,8000,WITHDRAWAL,2025-01-06T09:16:00Z,Delhi,SUCCESS
ATM007758,ATM016,1002003387,CUST494,90000,WITHDRAWAL,2025-01-06T09:17:00Z,Pune,SUCCESS
ATM007759,ATM035,1002003032,CUST250,5000,WITHDRAWAL,2025-01-06T09:18:00Z,Pune,SUCCESS
ATM007760,ATM033,1002003375,CUST364,2000,WITHDRAWAL,2025-01-06T09:19:00Z,Hyderabad,SUCCESS
ATM007761,ATM005,1002003292,CUST449,5000,WITHDRAWAL,2025-01-06T09:20:00Z,Delhi,SUCCESS
ATM007762,ATM003,1002003280,CUST456,15000,WITHDRAWAL,2025-01-06T09:21:00Z,Bangalore,SUCCESS
ATM007763,ATM046,1002003022,CUST441,5000,WITHDRAWAL,2025-01-06T09:22:00Z,Hyderabad,SUCCESS
ATM007764,ATM028,1002003193,CUST297,5000,WITHDRAWAL,2025-01-06T09:23:00Z,Chennai,SUCCESS
ATM007765,ATM017,1002003478,CUST340,5000,WITHDRAWAL,2025-01-06T09:24:00Z,Mumbai,SUCCESS
ATM007766,ATM025,1002003102,CUST160,2000,WITHDRAWAL,2025-01-06T09:25:00Z,Bangalore,SUCCESS
ATM007767,ATM014,1002003141,CUST154,5000,WITHDRAWAL,2025-01-06T09:26:00Z,Hyderabad,SUCCESS
ATM007768,ATM003,1002003461,CUST383,45000,WITHDRAWAL,2025-01-06T09:27:00Z,Bangalore,SUCCESS
ATM007769,ATM028,1002003253,CUST129,90000,WITHDRAWAL,2025-01-06T09:28:00Z,Bangalore,SUCCESS
ATM007770,ATM020,1002003034,CUST392,45000,WITHDRAWAL,2025-01-06T09:29:00Z,Mumbai,SUCCESS
ATM007771,ATM044,1002003460,CUST242,15000,WITHDRAWAL,2025-01-06T09:30:00Z,Chennai,SUCCESS
ATM007772,ATM014,1002003065,CUST440,45000,WITHDRAWAL,2025-01-06T09:31:00Z,Kolkata,SUCCESS
ATM007773,ATM008,1002003086,CUST161,5000,WITHDRAWAL,2025-01-06T09:32:00Z,Kolkata,SUCCESS
ATM007774,ATM028,1002003091,CUST142,2000,WITHDRAWAL,2025-01-06T09:33:00Z,Bangalore,SUCCESS
ATM007775,ATM017,1002003460,CUST274,15000,WITHDRAWAL,2025-01-06T09:34:00Z,Chennai,SUCCESS
ATM007776,ATM002,1002003498,CUST176,45000,WITHDRAWAL,2025-01-06T09:35:00Z,Pune,SUCCESS
ATM007777,ATM048,1002003300,CUST178,90000,WITHDRAWAL,2025-01-06T09:36:00Z,Hyderabad,SUCCESS
ATM007778,ATM002,1002003129,CUST342,5000,WITHDRAWAL,2025-01-06T09:37:00Z,Bangalore,SUCCESS
ATM007779,ATM018,1002003184,CUST256,8000,WITHDRAWAL,2025-01-06T09:38:00Z,Hyderabad,SUCCESS
ATM007780,ATM025,1002003423,CUST325,5000,WITHDRAWAL,2025-01-06T09:39:00Z,Bangalore,SUCCESS
ATM007781,ATM021,1002003112,CUST081,8000,WITHDRAWAL,2025-01-06T09:40:00Z,Kolkata,SUCCESS
ATM007782,ATM009,1002003084,CUST234,5000,WITHDRAWAL,2025-01-06T09:41:00Z,Mumbai,SUCCESS
ATM007783,ATM008,1002003334,CUST343,5000,WITHDRAWAL,2025-01-06T09:42:00Z,Hyderabad,SUCCESS
ATM007784,ATM026,1002003143,CUST118,10000,WITHDRAWAL,2025-01-06T09:43:00Z,Mumbai,SUCCESS
ATM007785,ATM033,1002003469,CUST094,8000,WITHDRAWAL,2025-01-06T09:44:00Z,Pune,SUCCESS
ATM007786,ATM037,1002003411,CUST193,60000,WITHDRAWAL,2025-01-06T09:45:00Z,Pune,SUCCESS
ATM007787,ATM006,1002003273,CUST499,5000,WITHDRAWAL,2025-01-06T09:46:00Z,Bangalore,SUCCESS
ATM007788,ATM007,1002003273,CUST216,60000,WITHDRAWAL,2025-01-06T09:47:00Z,Kolkata,SUCCESS
ATM007789,ATM030,1002003393,CUST373,10000,WITHDRAWAL,2025-01-06T09:48:00Z,Delhi,SUCCESS
ATM007790,ATM043,1002003289,CUST259,2000,WITHDRAWAL,2025-01-06T09:49:00Z,Delhi,SUCCESS
ATM007791,ATM001,1002003114,CUST209,10000,WITHDRAWAL,2025-01-06T09:50:00Z,Chennai,SUCCESS
ATM007792,ATM008,1002003493,CUST083,8000,WITHDRAWAL,2025-01-06T09:51:00Z,Bangalore,SUCCESS
ATM007793,ATM014,1002003053,CUST309,8000,WITHDRAWAL,2025-01-06T09:52:00Z,Kolkata,SUCCESS
ATM007794,ATM037,1002003475,CUST257,15000,WITHDRAWAL,2025-01-06T09:53:00Z,Mumbai,SUCCESS
ATM007795,ATM043,1002003200,CUST075,60000,WITHDRAWAL,2025-01-06T09:54:00Z,Hyderabad,SUCCESS
ATM007796,ATM030,1002003162,CUST051,8000,WITHDRAWAL,2025-01-06T09:55:00Z,Chennai,SUCCESS
ATM007797,ATM007,1002003453,CUST041,2000,WITHDRAWAL,2025-01-06T09:56:00Z,Hyderabad,SUCCESS
ATM007798,ATM032,1002003151,CUST282,5000,WITHDRAWAL,2025-01-06T09:57:00Z,Chennai,SUCCESS
ATM007799,ATM036,1002003111,CUST045,90000,WITHDRAWAL,2025-01-06T09:58:00Z,Mumbai,SUCCESS
ATM007800,ATM039,1002003079,CUST193,90000,WITHDRAWAL,2025-01-06T09:59:00Z,Bangalore,SUCCESS
ATM007801,ATM012,1002003479,CUST079,45000,WITHDRAWAL,2025-01-06T10:00:00Z,Bangalore,SUCCESS
ATM007802,ATM039,1002003369,CUST330,45000,WITHDRAWAL,2025-01-06T10:01:00Z,Chennai,SUCCESS
ATM007803,ATM017,1002003050,CUST365,15000,WITHDRAWAL,2025-01-06T10:02:00Z,Delhi,SUCCESS
ATM007804,ATM017,1002003124,CUST023,15000,WITHDRAWAL,2025-01-06T10:03:00Z,Delhi,SUCCESS
ATM007805,ATM038,1002003159,CUST024,60000,WITHDRAWAL,2025-01-06T10:04:00Z,Pune,SUCCESS
ATM007806,ATM034,1002003320,CUST333,15000,WITHDRAWAL,2025-01-06T10:05:00Z,Chennai,SUCCESS
ATM007807,ATM002,1002003391,CUST247,2000,WITHDRAWAL,2025-01-06T10:06:00Z,Hyderabad,SUCCESS
ATM007808,ATM001,1002003491,CUST225,2000,WITHDRAWAL,2025-01-06T10:07:00Z,Kolkata,SUCCESS
ATM007809,ATM014,1002003384,CUST126,10000,WITHDRAWAL,2025-01-06T10:08:00Z,Delhi,SUCCESS
ATM007810,ATM004,1002003415,CUST379,15000,WITHDRAWAL,2025-01-06T10:09:00Z,Delhi,SUCCESS
ATM007811,ATM005,1002003205,CUST023,2000,WITHDRAWAL,2025-01-06T10:10:00Z,Chennai,SUCCESS
ATM007812,ATM048,1002003445,CUST411,45000,WITHDRAWAL,2025-01-06T10:11:00Z,Kolkata,SUCCESS
ATM007813,ATM006,1002003299,CUST225,90000,WITHDRAWAL,2025-01-06T10:12:00Z,Hyderabad,SUCCESS
ATM007814,ATM023,1002003248,CUST114,8000,WITHDRAWAL,2025-01-06T10:13:00Z,Delhi,SUCCESS
ATM007815,ATM012,1002003130,CUST343,90000,WITHDRAWAL,2025-01-06T10:14:00Z,Bangalore,SUCCESS
ATM007816,ATM002,1002003432,CUST438,5000,WITHDRAWAL,2025-01-06T10:15:00Z,Chennai,SUCCESS
ATM007817,ATM007,1002003314,CUST400,10000,WITHDRAWAL,2025-01-06T10:16:00Z,Chennai,SUCCESS
ATM007818,ATM021,1002003196,CUST389,5000,WITHDRAWAL,2025-01-06T10:17:00Z,Pune,SUCCESS
ATM007819,ATM031,1002003434,CUST365,2000,WITHDRAWAL,2025-01-06T10:18:00Z,Chennai,SUCCESS
ATM007820,ATM031,1002003498,CUST475,10000,WITHDRAWAL,2025-01-06T10:19:00Z,Hyderabad,SUCCESS
ATM007821,ATM012,1002003413,CUST362,10000,WITHDRAWAL,2025-01-06T10:20:00Z,Kolkata,SUCCESS
ATM007822,ATM047,1002003139,CUST404,60000,WITHDRAWAL,2025-01-06T10:21:00Z,Mumbai,SUCCESS
ATM007823,ATM017,1002003324,CUST071,10000,WITHDRAWAL,2025-01-06T10:22:00Z,Mumbai,SUCCESS
ATM007824,ATM049,1002003040,CUST443,5000,WITHDRAWAL,2025-01-06T10:23:00Z,Kolkata,SUCCESS
ATM007825,ATM020,1002003251,CUST114,60000,WITHDRAWAL,2025-01-06T10:24:00Z,Pune,SUCCESS
ATM007826,ATM020,1002003461,CUST003,90000,WITHDRAWAL,2025-01-06T10:25:00Z,Chennai,SUCCESS
ATM007827,ATM024,1002003312,CUST348,5000,WITHDRAWAL,2025-01-06T10:26:00Z,Delhi,SUCCESS
ATM007828,ATM033,1002003107,CUST107,5000,WITHDRAWAL,2025-01-06T10:27:00Z,Pune,SUCCESS
ATM007829,ATM029,1002003158,CUST417,45000,WITHDRAWAL,2025-01-06T10:28:00Z,Delhi,SUCCESS
ATM007830,ATM014,1002003060,CUST227,60000,WITHDRAWAL,2025-01-06T10:29:00Z,Pune,SUCCESS
ATM007831,ATM011,1002003391,CUST296,2000,WITHDRAWAL,2025-01-06T10:30:00Z,Chennai,SUCCESS
ATM007832,ATM035,1002003089,CUST020,5000,WITHDRAWAL,2025-01-06T10:31:00Z,Hyderabad,SUCCESS
ATM007833,ATM050,1002003441,CUST024,45000,WITHDRAWAL,2025-01-06T10:32:00Z,Kolkata,SUCCESS
ATM007834,ATM033,1002003254,CUST127,10000,WITHDRAWAL,2025-01-06T10:33:00Z,Mumbai,SUCCESS
ATM007835,ATM035,1002003325,CUST300,5000,WITHDRAWAL,2025-01-06T10:34:00Z,Kolkata,SUCCESS
ATM007836,ATM004,1002003078,CUST399,8000,WITHDRAWAL,2025-01-06T10:35:00Z,Mumbai,SUCCESS
ATM007837,ATM040,1002003238,CUST131,15000,WITHDRAWAL,2025-01-06T10:36:00Z,Bangalore,SUCCESS
ATM007838,ATM042,1002003346,CUST003,45000,WITHDRAWAL,2025-01-06T10:37:00Z,Pune,SUCCESS
ATM007839,ATM029,1002003372,CUST162,45000,WITHDRAWAL,2025-01-06T10:38:00Z,Pune,SUCCESS
ATM007840,ATM036,1002003326,CUST218,8000,WITHDRAWAL,2025-01-06T10:39:00Z,Hyderabad,SUCCESS
ATM007841,ATM021,1002003480,CUST422,90000,WITHDRAWAL,2025-01-06T10:40:00Z,Pune,SUCCESS
ATM007842,ATM048,1002003124,CUST285,2000,WITHDRAWAL,2025-01-06T10:41:00Z,Mumbai,SUCCESS
ATM007843,ATM042,1002003270,CUST088,90000,WITHDRAWAL,2025-01-06T10:42:00Z,Pune,SUCCESS
ATM007844,ATM020,1002003239,CUST376,10000,WITHDRAWAL,2025-01-06T10:43:00Z,Bangalore,SUCCESS
ATM007845,ATM006,1002003260,CUST441,5000,WITHDRAWAL,2025-01-06T10:44:00Z,Chennai,SUCCESS
ATM007846,ATM026,1002003443,CUST287,15000,WITHDRAWAL,2025-01-06T10:45:00Z,Hyderabad,SUCCESS
ATM007847,ATM022,1002003115,CUST186,90000,WITHDRAWAL,2025-01-06T10:46:00Z,Kolkata,SUCCESS
ATM007848,ATM049,1002003501,CUST105,2000,WITHDRAWAL,2025-01-06T10:47:00Z,Chennai,SUCCESS
ATM007849,ATM014,1002003208,CUST303,5000,WITHDRAWAL,2025-01-06T10:48:00Z,Mumbai,SUCCESS
ATM007850,ATM029,1002003311,CUST463,60000,WITHDRAWAL,2025-01-06T10:49:00Z,Bangalore,SUCCESS
ATM007851,ATM048,1002003404,CUST293,10000,WITHDRAWAL,2025-01-06T10:50:00Z,Pune,SUCCESS
ATM007852,ATM046,1002003437,CUST224,15000,WITHDRAWAL,2025-01-06T10:51:00Z,Bangalore,SUCCESS
ATM007853,ATM022,1002003377,CUST492,2000,WITHDRAWAL,2025-01-06T10:52:00Z,Bangalore,SUCCESS
ATM007854,ATM016,1002003404,CUST081,10000,WITHDRAWAL,2025-01-06T10:53:00Z,Hyderabad,SUCCESS
ATM007855,ATM015,1002003322,CUST415,2000,WITHDRAWAL,2025-01-06T10:54:00Z,Pune,SUCCESS
ATM007856,ATM034,1002003210,CUST243,45000,WITHDRAWAL,2025-01-06T10:55:00Z,Chennai,SUCCESS
ATM007857,ATM040,1002003259,CUST224,90000,WITHDRAWAL,2025-01-06T10:56:00Z,Chennai,SUCCESS
ATM007858,ATM013,1002003129,CUST433,15000,WITHDRAWAL,2025-01-06T10:57:00Z,Chennai,SUCCESS
ATM007859,ATM049,1002003071,CUST036,60000,WITHDRAWAL,2025-01-06T10:58:00Z,Chennai,SUCCESS
ATM007860,ATM026,1002003146,CUST359,15000,WITHDRAWAL,2025-01-06T10:59:00Z,Delhi,SUCCESS
ATM007861,ATM035,1002003458,CUST345,60000,WITHDRAWAL,2025-01-06T11:00:00Z,Delhi,SUCCESS
ATM007862,ATM050,1002003329,CUST027,10000,WITHDRAWAL,2025-01-06T11:01:00Z,Mumbai,SUCCESS
ATM007863,ATM001,1002003052,CUST468,8000,WITHDRAWAL,2025-01-06T11:02:00Z,Mumbai,SUCCESS
ATM007864,ATM007,1002003221,CUST423,15000,WITHDRAWAL,2025-01-06T11:03:00Z,Hyderabad,SUCCESS
ATM007865,ATM034,1002003343,CUST445,2000,WITHDRAWAL,2025-01-06T11:04:00Z,Kolkata,SUCCESS
ATM007866,ATM010,1002003371,CUST267,8000,WITHDRAWAL,2025-01-06T11:05:00Z,Mumbai,SUCCESS
ATM007867,ATM048,1002003483,CUST323,90000,WITHDRAWAL,2025-01-06T11:06:00Z,Bangalore,SUCCESS
ATM007868,ATM009,1002003417,CUST280,10000,WITHDRAWAL,2025-01-06T11:07:00Z,Kolkata,SUCCESS
ATM007869,ATM020,1002003311,CUST189,60000,WITHDRAWAL,2025-01-06T11:08:00Z,Hyderabad,SUCCESS
ATM007870,ATM033,1002003154,CUST381,60000,WITHDRAWAL,2025-01-06T11:09:00Z,Hyderabad,SUCCESS
ATM007871,ATM031,1002003005,CUST497,15000,WITHDRAWAL,2025-01-06T11:10:00Z,Kolkata,SUCCESS
ATM007872,ATM038,1002003419,CUST309,5000,WITHDRAWAL,2025-01-06T11:11:00Z,Delhi,SUCCESS
ATM007873,ATM013,1002003012,CUST277,8000,WITHDRAWAL,2025-01-06T11:12:00Z,Chennai,SUCCESS
ATM007874,ATM014,1002003169,CUST227,10000,WITHDRAWAL,2025-01-06T11:13:00Z,Pune,SUCCESS
ATM007875,ATM033,1002003081,CUST399,2000,WITHDRAWAL,2025-01-06T11:14:00Z,Mumbai,SUCCESS
ATM007876,ATM037,1002003305,CUST452,45000,WITHDRAWAL,2025-01-06T11:15:00Z,Chennai,SUCCESS
ATM007877,ATM002,1002003115,CUST272,45000,WITHDRAWAL,2025-01-06T11:16:00Z,Hyderabad,SUCCESS
ATM007878,ATM032,1002003219,CUST421,10000,WITHDRAWAL,2025-01-06T11:17:00Z,Hyderabad,SUCCESS
ATM007879,ATM044,1002003460,CUST200,45000,WITHDRAWAL,2025-01-06T11:18:00Z,Bangalore,SUCCESS
ATM007880,ATM013,1002003480,CUST195,60000,WITHDRAWAL,2025-01-06T11:19:00Z,Mumbai,SUCCESS
ATM007881,ATM039,1002003389,CUST183,60000,WITHDRAWAL,2025-01-06T11:20:00Z,Bangalore,SUCCESS
ATM007882,ATM041,1002003220,CUST275,45000,WITHDRAWAL,2025-01-06T11:21:00Z,Mumbai,SUCCESS
ATM007883,ATM035,1002003353,CUST385,8000,WITHDRAWAL,2025-01-06T11:22:00Z,Mumbai,SUCCESS
ATM007884,ATM021,1002003267,CUST119,2000,WITHDRAWAL,2025-01-06T11:23:00Z,Mumbai,SUCCESS
ATM007885,ATM044,1002003212,CUST364,5000,WITHDRAWAL,2025-01-06T11:24:00Z,Delhi,SUCCESS
